               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                3633,            0.019485,            0.019549,           0.0048131,             0.93172,             0.92308,             0.96949,             0.81845,             0.01454,            0.019793,           0.0044372,           0.0064043,           0.0064043,           0.0064043
                3634,             0.02243,            0.018046,           0.0066474,             0.93165,             0.92308,             0.96949,             0.83316,            0.013848,            0.019796,           0.0044239,           0.0064033,           0.0064033,           0.0064033
                3635,            0.020717,            0.022285,           0.0066265,             0.93165,             0.92308,             0.96949,             0.83316,            0.013848,            0.019796,           0.0044239,           0.0064023,           0.0064023,           0.0064023
                3636,            0.019768,            0.021443,           0.0044353,             0.93165,             0.92308,             0.96949,             0.83316,            0.013848,            0.019796,           0.0044239,           0.0064014,           0.0064014,           0.0064014
                3637,            0.022125,            0.018992,           0.0055189,             0.93165,             0.92308,             0.96949,             0.83316,            0.013848,            0.019796,           0.0044239,           0.0064004,           0.0064004,           0.0064004
                3638,             0.01901,            0.025846,           0.0047969,             0.93165,             0.92308,             0.96949,             0.83316,            0.013848,            0.019796,           0.0044239,           0.0063994,           0.0063994,           0.0063994
                3639,            0.020053,            0.023331,           0.0053698,             0.93238,             0.92308,             0.96949,             0.81068,            0.014493,            0.019686,           0.0044337,           0.0063984,           0.0063984,           0.0063984
                3640,            0.023049,            0.019342,           0.0060722,             0.93238,             0.92308,             0.96949,             0.81068,            0.014493,            0.019686,           0.0044337,           0.0063974,           0.0063974,           0.0063974
                3641,            0.019307,            0.021425,           0.0056987,             0.93238,             0.92308,             0.96949,             0.81068,            0.014493,            0.019686,           0.0044337,           0.0063964,           0.0063964,           0.0063964
                3642,            0.017767,             0.02272,            0.004097,             0.93238,             0.92308,             0.96949,             0.81068,            0.014493,            0.019686,           0.0044337,           0.0063954,           0.0063954,           0.0063954
                3643,            0.020076,            0.025186,           0.0054647,             0.93184,             0.92308,             0.96949,             0.79865,            0.013801,            0.019661,           0.0044481,           0.0063944,           0.0063944,           0.0063944
                3644,            0.023588,            0.019861,           0.0069985,             0.93184,             0.92308,             0.96949,             0.79865,            0.013801,            0.019661,           0.0044481,           0.0063934,           0.0063934,           0.0063934
                3645,            0.022189,            0.023941,           0.0066297,             0.93184,             0.92308,             0.96949,             0.79865,            0.013801,            0.019661,           0.0044481,           0.0063924,           0.0063924,           0.0063924
                3646,            0.021889,            0.023235,           0.0063675,             0.93184,             0.92308,             0.96949,             0.79865,            0.013801,            0.019661,           0.0044481,           0.0063914,           0.0063914,           0.0063914
                3647,             0.01984,            0.019115,           0.0053257,             0.93227,             0.92308,             0.96949,              0.7982,            0.012883,            0.019053,           0.0044208,           0.0063905,           0.0063905,           0.0063905
                3648,            0.020017,            0.031284,           0.0059655,             0.93227,             0.92308,             0.96949,              0.7982,            0.012883,            0.019053,           0.0044208,           0.0063895,           0.0063895,           0.0063895
                3649,            0.016455,            0.024073,           0.0044121,             0.93227,             0.92308,             0.96949,              0.7982,            0.012883,            0.019053,           0.0044208,           0.0063885,           0.0063885,           0.0063885
                3650,            0.019609,            0.021021,           0.0055832,             0.93227,             0.92308,             0.96949,              0.7982,            0.012883,            0.019053,           0.0044208,           0.0063875,           0.0063875,           0.0063875
                3651,            0.021614,            0.022953,           0.0062762,             0.93264,             0.92308,             0.96949,              0.8103,            0.017001,            0.022383,           0.0044007,           0.0063865,           0.0063865,           0.0063865
                3652,            0.026192,            0.027916,           0.0056114,             0.93264,             0.92308,             0.96949,              0.8103,            0.017001,            0.022383,           0.0044007,           0.0063855,           0.0063855,           0.0063855
                3653,            0.024466,            0.024908,           0.0054091,             0.93264,             0.92308,             0.96949,              0.8103,            0.017001,            0.022383,           0.0044007,           0.0063845,           0.0063845,           0.0063845
                3654,            0.025089,            0.023624,           0.0056556,             0.93264,             0.92308,             0.96949,              0.8103,            0.017001,            0.022383,           0.0044007,           0.0063835,           0.0063835,           0.0063835
                3655,            0.027366,            0.025193,           0.0051364,             0.93264,             0.92308,             0.96949,              0.8103,            0.017001,            0.022383,           0.0044007,           0.0063825,           0.0063825,           0.0063825
                3656,            0.026964,            0.025208,           0.0045116,             0.93334,             0.92308,             0.96949,             0.78453,            0.021321,            0.025789,           0.0044035,           0.0063816,           0.0063816,           0.0063816
                3657,            0.028536,             0.02499,           0.0054485,             0.93334,             0.92308,             0.96949,             0.78453,            0.021321,            0.025789,           0.0044035,           0.0063806,           0.0063806,           0.0063806
                3658,            0.027177,            0.022644,           0.0050865,             0.93334,             0.92308,             0.96949,             0.78453,            0.021321,            0.025789,           0.0044035,           0.0063796,           0.0063796,           0.0063796
                3659,             0.02979,            0.026205,            0.007566,             0.93334,             0.92308,             0.96949,             0.78453,            0.021321,            0.025789,           0.0044035,           0.0063786,           0.0063786,           0.0063786
                3660,            0.025466,            0.025189,           0.0050807,             0.91866,             0.92308,             0.96949,             0.83069,            0.018577,            0.023539,           0.0043705,           0.0063776,           0.0063776,           0.0063776
                3661,            0.023662,            0.026136,           0.0062772,             0.91866,             0.92308,             0.96949,             0.83069,            0.018577,            0.023539,           0.0043705,           0.0063766,           0.0063766,           0.0063766
                3662,            0.022825,            0.020356,           0.0055171,             0.91866,             0.92308,             0.96949,             0.83069,            0.018577,            0.023539,           0.0043705,           0.0063756,           0.0063756,           0.0063756
                3663,            0.022673,            0.020999,           0.0044422,             0.91866,             0.92308,             0.96949,             0.83069,            0.018577,            0.023539,           0.0043705,           0.0063746,           0.0063746,           0.0063746
                3664,            0.023825,            0.024632,           0.0052194,             0.93605,             0.92308,             0.96949,             0.81547,            0.015604,            0.020862,           0.0043032,           0.0063736,           0.0063736,           0.0063736
                3665,            0.023202,            0.021863,           0.0053172,             0.93605,             0.92308,             0.96949,             0.81547,            0.015604,            0.020862,           0.0043032,           0.0063726,           0.0063726,           0.0063726
                3666,            0.024122,            0.025844,           0.0050744,             0.93605,             0.92308,             0.96949,             0.81547,            0.015604,            0.020862,           0.0043032,           0.0063716,           0.0063716,           0.0063716
                3667,            0.024194,            0.020497,           0.0054649,             0.93605,             0.92308,             0.96949,             0.81547,            0.015604,            0.020862,           0.0043032,           0.0063707,           0.0063707,           0.0063707
                3668,            0.028969,            0.028421,            0.006981,             0.93605,             0.92308,             0.96949,             0.81547,            0.015604,            0.020862,           0.0043032,           0.0063697,           0.0063697,           0.0063697
                3669,            0.031935,            0.020299,           0.0065258,             0.81182,             0.92308,             0.96949,             0.76304,            0.020614,            0.023227,           0.0043099,           0.0063687,           0.0063687,           0.0063687
                3670,            0.030797,            0.024342,           0.0060446,             0.81182,             0.92308,             0.96949,             0.76304,            0.020614,            0.023227,           0.0043099,           0.0063677,           0.0063677,           0.0063677
                3671,            0.030115,            0.025426,           0.0055812,             0.81182,             0.92308,             0.96949,             0.76304,            0.020614,            0.023227,           0.0043099,           0.0063667,           0.0063667,           0.0063667
                3672,            0.029431,             0.02428,           0.0061185,             0.81182,             0.92308,             0.96949,             0.76304,            0.020614,            0.023227,           0.0043099,           0.0063657,           0.0063657,           0.0063657
                3673,              0.0272,            0.020626,           0.0045695,             0.75606,             0.92308,             0.96949,             0.73507,            0.022877,            0.024194,           0.0043006,           0.0063647,           0.0063647,           0.0063647
                3674,            0.028501,            0.026154,           0.0043196,             0.75606,             0.92308,             0.96949,             0.73507,            0.022877,            0.024194,           0.0043006,           0.0063637,           0.0063637,           0.0063637
                3675,            0.026841,            0.025305,           0.0054725,             0.75606,             0.92308,             0.96949,             0.73507,            0.022877,            0.024194,           0.0043006,           0.0063627,           0.0063627,           0.0063627
                3676,            0.028672,            0.020483,           0.0051921,             0.75606,             0.92308,             0.96949,             0.73507,            0.022877,            0.024194,           0.0043006,           0.0063618,           0.0063618,           0.0063618
                3677,            0.024508,            0.024886,           0.0051631,             0.79767,             0.92308,             0.96949,             0.77934,            0.019324,            0.022466,           0.0043263,           0.0063608,           0.0063608,           0.0063608
                3678,            0.020191,            0.027781,           0.0044484,             0.79767,             0.92308,             0.96949,             0.77934,            0.019324,            0.022466,           0.0043263,           0.0063598,           0.0063598,           0.0063598
                3679,            0.023689,            0.024869,           0.0051132,             0.79767,             0.92308,             0.96949,             0.77934,            0.019324,            0.022466,           0.0043263,           0.0063588,           0.0063588,           0.0063588
                3680,             0.02255,            0.021448,           0.0056991,             0.79767,             0.92308,             0.96949,             0.77934,            0.019324,            0.022466,           0.0043263,           0.0063578,           0.0063578,           0.0063578
                3681,            0.023913,            0.021243,           0.0056995,             0.86337,             0.92308,             0.96949,             0.79645,            0.016163,             0.02143,           0.0043422,           0.0063568,           0.0063568,           0.0063568
                3682,            0.021435,            0.021933,            0.004876,             0.86337,             0.92308,             0.96949,             0.79645,            0.016163,             0.02143,           0.0043422,           0.0063558,           0.0063558,           0.0063558
                3683,            0.018408,            0.017496,           0.0041842,             0.86337,             0.92308,             0.96949,             0.79645,            0.016163,             0.02143,           0.0043422,           0.0063548,           0.0063548,           0.0063548
                3684,            0.020589,            0.027087,           0.0045062,             0.86337,             0.92308,             0.96949,             0.79645,            0.016163,             0.02143,           0.0043422,           0.0063538,           0.0063538,           0.0063538
                3685,            0.021048,            0.024042,           0.0058868,             0.86337,             0.92308,             0.96949,             0.79645,            0.016163,             0.02143,           0.0043422,           0.0063528,           0.0063528,           0.0063528
                3686,            0.022557,            0.025553,           0.0060636,             0.86562,             0.92308,             0.96949,             0.82137,            0.016702,             0.02204,            0.004362,           0.0063519,           0.0063519,           0.0063519
                3687,            0.022182,            0.028429,           0.0052878,             0.86562,             0.92308,             0.96949,             0.82137,            0.016702,             0.02204,            0.004362,           0.0063509,           0.0063509,           0.0063509
                3688,            0.023399,            0.023488,           0.0049283,             0.86562,             0.92308,             0.96949,             0.82137,            0.016702,             0.02204,            0.004362,           0.0063499,           0.0063499,           0.0063499
                3689,            0.020798,            0.019722,           0.0042096,             0.86562,             0.92308,             0.96949,             0.82137,            0.016702,             0.02204,            0.004362,           0.0063489,           0.0063489,           0.0063489
                3690,            0.019266,            0.022322,           0.0058784,             0.89157,             0.92308,             0.96949,             0.81657,            0.017362,             0.02214,           0.0043712,           0.0063479,           0.0063479,           0.0063479
                3691,            0.019671,            0.024168,           0.0051618,             0.89157,             0.92308,             0.96949,             0.81657,            0.017362,             0.02214,           0.0043712,           0.0063469,           0.0063469,           0.0063469
                3692,            0.019715,            0.023395,           0.0057132,             0.89157,             0.92308,             0.96949,             0.81657,            0.017362,             0.02214,           0.0043712,           0.0063459,           0.0063459,           0.0063459
                3693,            0.021135,             0.01764,           0.0041698,             0.89157,             0.92308,             0.96949,             0.81657,            0.017362,             0.02214,           0.0043712,           0.0063449,           0.0063449,           0.0063449
                3694,            0.021275,            0.018765,           0.0055716,             0.91805,             0.92308,             0.96949,             0.82791,            0.014888,            0.021233,           0.0043417,           0.0063439,           0.0063439,           0.0063439
                3695,              0.0199,            0.020359,           0.0060677,             0.91805,             0.92308,             0.96949,             0.82791,            0.014888,            0.021233,           0.0043417,           0.0063429,           0.0063429,           0.0063429
                3696,            0.018729,              0.0184,           0.0062263,             0.91805,             0.92308,             0.96949,             0.82791,            0.014888,            0.021233,           0.0043417,            0.006342,            0.006342,            0.006342
                3697,            0.018025,            0.023143,           0.0058143,             0.91805,             0.92308,             0.96949,             0.82791,            0.014888,            0.021233,           0.0043417,            0.006341,            0.006341,            0.006341
                3698,            0.019432,            0.017634,           0.0045695,             0.93665,             0.92308,             0.96949,             0.77251,            0.016215,            0.021741,           0.0043215,             0.00634,             0.00634,             0.00634
                3699,            0.024287,             0.02565,           0.0069146,             0.93665,             0.92308,             0.96949,             0.77251,            0.016215,            0.021741,           0.0043215,            0.006339,            0.006339,            0.006339
                3700,            0.024494,            0.024263,           0.0056492,             0.93665,             0.92308,             0.96949,             0.77251,            0.016215,            0.021741,           0.0043215,            0.006338,            0.006338,            0.006338
                3701,            0.022585,            0.022458,           0.0054545,             0.93665,             0.92308,             0.96949,             0.77251,            0.016215,            0.021741,           0.0043215,            0.006337,            0.006337,            0.006337
                3702,            0.021705,            0.018566,           0.0044876,             0.93665,             0.92308,             0.96949,             0.77251,            0.016215,            0.021741,           0.0043215,            0.006336,            0.006336,            0.006336
                3703,            0.023067,            0.027984,           0.0061283,             0.92535,             0.92308,             0.96949,             0.70552,            0.020614,            0.022897,           0.0043128,            0.006335,            0.006335,            0.006335
                3704,            0.020979,            0.023029,           0.0039582,             0.92535,             0.92308,             0.96949,             0.70552,            0.020614,            0.022897,           0.0043128,            0.006334,            0.006334,            0.006334
                3705,            0.026088,            0.020042,           0.0055756,             0.92535,             0.92308,             0.96949,             0.70552,            0.020614,            0.022897,           0.0043128,            0.006333,            0.006333,            0.006333
                3706,            0.020628,            0.019611,           0.0045583,             0.92535,             0.92308,             0.96949,             0.70552,            0.020614,            0.022897,           0.0043128,            0.006332,            0.006332,            0.006332
                3707,            0.024456,            0.031168,           0.0063992,             0.90569,             0.92308,             0.96949,             0.75542,            0.018898,            0.021947,           0.0043032,           0.0063311,           0.0063311,           0.0063311
                3708,            0.023375,            0.021233,           0.0054928,             0.90569,             0.92308,             0.96949,             0.75542,            0.018898,            0.021947,           0.0043032,           0.0063301,           0.0063301,           0.0063301
                3709,            0.021862,            0.024678,           0.0060004,             0.90569,             0.92308,             0.96949,             0.75542,            0.018898,            0.021947,           0.0043032,           0.0063291,           0.0063291,           0.0063291
                3710,            0.022958,            0.021851,           0.0061724,             0.90569,             0.92308,             0.96949,             0.75542,            0.018898,            0.021947,           0.0043032,           0.0063281,           0.0063281,           0.0063281
                3711,            0.021426,            0.022851,           0.0045137,             0.89849,             0.92308,             0.96949,             0.79236,            0.016858,             0.02081,           0.0042811,           0.0063271,           0.0063271,           0.0063271
                3712,            0.020234,             0.02478,           0.0048214,             0.89849,             0.92308,             0.96949,             0.79236,            0.016858,             0.02081,           0.0042811,           0.0063261,           0.0063261,           0.0063261
                3713,            0.021686,            0.020704,           0.0064924,             0.89849,             0.92308,             0.96949,             0.79236,            0.016858,             0.02081,           0.0042811,           0.0063251,           0.0063251,           0.0063251
                3714,            0.022728,            0.020237,           0.0053361,             0.89849,             0.92308,             0.96949,             0.79236,            0.016858,             0.02081,           0.0042811,           0.0063241,           0.0063241,           0.0063241
                3715,            0.021908,            0.021486,            0.005619,             0.90617,             0.92308,             0.96949,             0.81041,            0.015171,            0.020422,            0.004272,           0.0063231,           0.0063231,           0.0063231
                3716,            0.020829,            0.024303,           0.0052023,             0.90617,             0.92308,             0.96949,             0.81041,            0.015171,            0.020422,            0.004272,           0.0063222,           0.0063222,           0.0063222
                3717,            0.020338,            0.024181,           0.0056669,             0.90617,             0.92308,             0.96949,             0.81041,            0.015171,            0.020422,            0.004272,           0.0063212,           0.0063212,           0.0063212
                3718,            0.020663,            0.020184,           0.0053811,             0.90617,             0.92308,             0.96949,             0.81041,            0.015171,            0.020422,            0.004272,           0.0063202,           0.0063202,           0.0063202
                3719,            0.018903,            0.020069,           0.0039793,             0.90617,             0.92308,             0.96949,             0.81041,            0.015171,            0.020422,            0.004272,           0.0063192,           0.0063192,           0.0063192
                3720,              0.0203,            0.022349,           0.0052759,             0.90341,             0.92308,             0.96949,             0.79024,            0.015273,            0.020958,           0.0042691,           0.0063182,           0.0063182,           0.0063182
                3721,            0.022103,            0.019183,           0.0059003,             0.90341,             0.92308,             0.96949,             0.79024,            0.015273,            0.020958,           0.0042691,           0.0063172,           0.0063172,           0.0063172
                3722,            0.019532,            0.020589,            0.005852,             0.90341,             0.92308,             0.96949,             0.79024,            0.015273,            0.020958,           0.0042691,           0.0063162,           0.0063162,           0.0063162
                3723,            0.020363,            0.020215,           0.0045293,             0.90341,             0.92308,             0.96949,             0.79024,            0.015273,            0.020958,           0.0042691,           0.0063152,           0.0063152,           0.0063152
                3724,            0.019182,            0.020094,           0.0040767,             0.89969,             0.92308,             0.96949,             0.77635,            0.016041,            0.021333,           0.0042639,           0.0063142,           0.0063142,           0.0063142
                3725,             0.02056,            0.024627,           0.0048632,             0.89969,             0.92308,             0.96949,             0.77635,            0.016041,            0.021333,           0.0042639,           0.0063132,           0.0063132,           0.0063132
                3726,            0.019734,             0.01931,           0.0038785,             0.89969,             0.92308,             0.96949,             0.77635,            0.016041,            0.021333,           0.0042639,           0.0063122,           0.0063122,           0.0063122
                3727,            0.020493,            0.023597,           0.0051719,             0.89969,             0.92308,             0.96949,             0.77635,            0.016041,            0.021333,           0.0042639,           0.0063113,           0.0063113,           0.0063113
                3728,            0.021855,             0.02063,           0.0047789,             0.89869,             0.92308,             0.96949,             0.79187,            0.014849,             0.02009,            0.004263,           0.0063103,           0.0063103,           0.0063103
                3729,            0.021755,            0.023146,           0.0062171,             0.89869,             0.92308,             0.96949,             0.79187,            0.014849,             0.02009,            0.004263,           0.0063093,           0.0063093,           0.0063093
                3730,            0.022488,            0.020256,           0.0050014,             0.89869,             0.92308,             0.96949,             0.79187,            0.014849,             0.02009,            0.004263,           0.0063083,           0.0063083,           0.0063083
                3731,            0.020073,            0.018387,           0.0056254,             0.89869,             0.92308,             0.96949,             0.79187,            0.014849,             0.02009,            0.004263,           0.0063073,           0.0063073,           0.0063073
                3732,            0.020228,            0.020309,           0.0062323,             0.89869,             0.92308,             0.96949,             0.79187,            0.014849,             0.02009,            0.004263,           0.0063063,           0.0063063,           0.0063063
                3733,            0.023746,            0.024444,           0.0061766,             0.91304,             0.92308,             0.96949,             0.76441,            0.018696,            0.020759,            0.004261,           0.0063053,           0.0063053,           0.0063053
                3734,            0.025319,            0.017096,           0.0053184,             0.91304,             0.92308,             0.96949,             0.76441,            0.018696,            0.020759,            0.004261,           0.0063043,           0.0063043,           0.0063043
                3735,            0.024766,            0.021486,           0.0049201,             0.91304,             0.92308,             0.96949,             0.76441,            0.018696,            0.020759,            0.004261,           0.0063033,           0.0063033,           0.0063033
                3736,            0.025171,            0.028253,           0.0056728,             0.91304,             0.92308,             0.96949,             0.76441,            0.018696,            0.020759,            0.004261,           0.0063024,           0.0063024,           0.0063024
                3737,            0.021762,            0.022606,            0.005806,             0.91823,             0.92308,             0.96949,             0.77751,            0.018149,            0.020456,           0.0042532,           0.0063014,           0.0063014,           0.0063014
                3738,            0.020554,              0.0227,           0.0065835,             0.91823,             0.92308,             0.96949,             0.77751,            0.018149,            0.020456,           0.0042532,           0.0063004,           0.0063004,           0.0063004
                3739,            0.022781,            0.021632,           0.0059094,             0.91823,             0.92308,             0.96949,             0.77751,            0.018149,            0.020456,           0.0042532,           0.0062994,           0.0062994,           0.0062994
                3740,            0.020914,            0.024814,           0.0049564,             0.91823,             0.92308,             0.96949,             0.77751,            0.018149,            0.020456,           0.0042532,           0.0062984,           0.0062984,           0.0062984
                3741,            0.023254,            0.019478,           0.0058495,             0.93185,             0.92308,             0.96949,             0.82502,            0.015057,            0.019822,           0.0042453,           0.0062974,           0.0062974,           0.0062974
                3742,            0.020131,             0.02404,            0.006506,             0.93185,             0.92308,             0.96949,             0.82502,            0.015057,            0.019822,           0.0042453,           0.0062964,           0.0062964,           0.0062964
                3743,            0.018299,            0.018082,           0.0062669,             0.93185,             0.92308,             0.96949,             0.82502,            0.015057,            0.019822,           0.0042453,           0.0062954,           0.0062954,           0.0062954
                3744,            0.018647,            0.017379,           0.0057195,             0.93185,             0.92308,             0.96949,             0.82502,            0.015057,            0.019822,           0.0042453,           0.0062944,           0.0062944,           0.0062944
                3745,            0.019553,            0.023943,           0.0062921,             0.93171,             0.92308,             0.96949,              0.8549,            0.013962,            0.019768,           0.0042141,           0.0062934,           0.0062934,           0.0062934
                3746,            0.018704,            0.020138,           0.0051069,             0.93171,             0.92308,             0.96949,              0.8549,            0.013962,            0.019768,           0.0042141,           0.0062924,           0.0062924,           0.0062924
                3747,            0.018114,            0.018877,           0.0049854,             0.93171,             0.92308,             0.96949,              0.8549,            0.013962,            0.019768,           0.0042141,           0.0062915,           0.0062915,           0.0062915
                3748,            0.017668,            0.020593,           0.0048914,             0.93171,             0.92308,             0.96949,              0.8549,            0.013962,            0.019768,           0.0042141,           0.0062905,           0.0062905,           0.0062905
                3749,            0.017994,            0.018136,           0.0042531,             0.93171,             0.92308,             0.96949,              0.8549,            0.013962,            0.019768,           0.0042141,           0.0062895,           0.0062895,           0.0062895
                3750,            0.019346,            0.025658,           0.0060602,             0.93164,             0.92308,             0.96949,             0.84085,             0.01467,            0.020674,            0.004207,           0.0062885,           0.0062885,           0.0062885
                3751,            0.017816,            0.019765,           0.0048167,             0.93164,             0.92308,             0.96949,             0.84085,             0.01467,            0.020674,            0.004207,           0.0062875,           0.0062875,           0.0062875
                3752,            0.018002,            0.020881,           0.0047542,             0.93164,             0.92308,             0.96949,             0.84085,             0.01467,            0.020674,            0.004207,           0.0062865,           0.0062865,           0.0062865
                3753,            0.021444,            0.024701,           0.0057337,             0.93164,             0.92308,             0.96949,             0.84085,             0.01467,            0.020674,            0.004207,           0.0062855,           0.0062855,           0.0062855
                3754,             0.01871,            0.017768,           0.0055606,             0.93114,             0.92308,             0.96949,             0.82712,            0.013956,            0.020245,            0.004209,           0.0062845,           0.0062845,           0.0062845
                3755,            0.016637,            0.018876,           0.0056724,             0.93114,             0.92308,             0.96949,             0.82712,            0.013956,            0.020245,            0.004209,           0.0062835,           0.0062835,           0.0062835
                3756,            0.018143,            0.022922,           0.0045689,             0.93114,             0.92308,             0.96949,             0.82712,            0.013956,            0.020245,            0.004209,           0.0062826,           0.0062826,           0.0062826
                3757,            0.019387,            0.021484,           0.0062771,             0.93114,             0.92308,             0.96949,             0.82712,            0.013956,            0.020245,            0.004209,           0.0062816,           0.0062816,           0.0062816
                3758,            0.017854,            0.019783,           0.0053332,             0.93087,             0.92308,             0.96949,             0.82486,             0.01349,            0.019568,           0.0042072,           0.0062806,           0.0062806,           0.0062806
                3759,            0.017714,            0.017154,           0.0047949,             0.93087,             0.92308,             0.96949,             0.82486,             0.01349,            0.019568,           0.0042072,           0.0062796,           0.0062796,           0.0062796
                3760,            0.017184,             0.02322,           0.0048957,             0.93087,             0.92308,             0.96949,             0.82486,             0.01349,            0.019568,           0.0042072,           0.0062786,           0.0062786,           0.0062786
                3761,             0.01985,            0.025059,           0.0065785,             0.93087,             0.92308,             0.96949,             0.82486,             0.01349,            0.019568,           0.0042072,           0.0062776,           0.0062776,           0.0062776
                3762,             0.01807,            0.019761,           0.0058858,             0.93069,             0.92308,             0.96949,             0.82415,            0.013282,            0.019972,           0.0041841,           0.0062766,           0.0062766,           0.0062766
                3763,            0.019268,            0.020666,           0.0047122,             0.93069,             0.92308,             0.96949,             0.82415,            0.013282,            0.019972,           0.0041841,           0.0062756,           0.0062756,           0.0062756
                3764,            0.018545,            0.025933,           0.0048269,             0.93069,             0.92308,             0.96949,             0.82415,            0.013282,            0.019972,           0.0041841,           0.0062746,           0.0062746,           0.0062746
                3765,             0.01681,            0.020348,           0.0041295,             0.93069,             0.92308,             0.96949,             0.82415,            0.013282,            0.019972,           0.0041841,           0.0062736,           0.0062736,           0.0062736
                3766,              0.0179,            0.022914,           0.0043871,             0.93069,             0.92308,             0.96949,             0.82415,            0.013282,            0.019972,           0.0041841,           0.0062726,           0.0062726,           0.0062726
                3767,            0.019995,            0.021002,           0.0050469,             0.93061,             0.92308,             0.96949,             0.81949,            0.013968,            0.020499,           0.0042004,           0.0062717,           0.0062717,           0.0062717
                3768,            0.019914,            0.019754,           0.0043203,             0.93061,             0.92308,             0.96949,             0.81949,            0.013968,            0.020499,           0.0042004,           0.0062707,           0.0062707,           0.0062707
                3769,            0.020905,            0.022327,            0.005314,             0.93061,             0.92308,             0.96949,             0.81949,            0.013968,            0.020499,           0.0042004,           0.0062697,           0.0062697,           0.0062697
                3770,            0.017059,            0.021955,           0.0044539,             0.93061,             0.92308,             0.96949,             0.81949,            0.013968,            0.020499,           0.0042004,           0.0062687,           0.0062687,           0.0062687
                3771,            0.018903,            0.018133,            0.008726,             0.93042,             0.92308,             0.96949,             0.82442,            0.013364,            0.019533,           0.0041916,           0.0062677,           0.0062677,           0.0062677
                3772,            0.019649,            0.024023,           0.0072016,             0.93042,             0.92308,             0.96949,             0.82442,            0.013364,            0.019533,           0.0041916,           0.0062667,           0.0062667,           0.0062667
                3773,            0.019315,            0.024445,           0.0059388,             0.93042,             0.92308,             0.96949,             0.82442,            0.013364,            0.019533,           0.0041916,           0.0062657,           0.0062657,           0.0062657
                3774,            0.018924,            0.019262,           0.0055014,             0.93042,             0.92308,             0.96949,             0.82442,            0.013364,            0.019533,           0.0041916,           0.0062647,           0.0062647,           0.0062647
                3775,            0.021757,            0.016746,           0.0067255,             0.93159,             0.92308,             0.96949,             0.81069,            0.013788,            0.019774,            0.004166,           0.0062637,           0.0062637,           0.0062637
                3776,            0.020231,            0.022076,           0.0051344,             0.93159,             0.92308,             0.96949,             0.81069,            0.013788,            0.019774,            0.004166,           0.0062628,           0.0062628,           0.0062628
                3777,            0.019841,            0.021779,            0.004877,             0.93159,             0.92308,             0.96949,             0.81069,            0.013788,            0.019774,            0.004166,           0.0062618,           0.0062618,           0.0062618
                3778,            0.021115,            0.018894,           0.0055036,             0.93159,             0.92308,             0.96949,             0.81069,            0.013788,            0.019774,            0.004166,           0.0062608,           0.0062608,           0.0062608
                3779,            0.019665,            0.020234,           0.0051202,             0.93269,             0.92308,             0.96949,             0.84068,            0.017035,            0.019982,           0.0041475,           0.0062598,           0.0062598,           0.0062598
                3780,            0.029216,            0.022551,             0.00585,             0.93269,             0.92308,             0.96949,             0.84068,            0.017035,            0.019982,           0.0041475,           0.0062588,           0.0062588,           0.0062588
                3781,            0.027265,              0.0237,           0.0064644,             0.93269,             0.92308,             0.96949,             0.84068,            0.017035,            0.019982,           0.0041475,           0.0062578,           0.0062578,           0.0062578
                3782,            0.028386,             0.02319,           0.0042939,             0.93269,             0.92308,             0.96949,             0.84068,            0.017035,            0.019982,           0.0041475,           0.0062568,           0.0062568,           0.0062568
                3783,            0.024991,            0.029688,           0.0048622,             0.93269,             0.92308,             0.96949,             0.84068,            0.017035,            0.019982,           0.0041475,           0.0062558,           0.0062558,           0.0062558
                3784,             0.02839,              0.0262,           0.0051404,             0.87352,             0.92308,             0.96949,             0.84213,            0.021439,            0.021036,           0.0041251,           0.0062548,           0.0062548,           0.0062548
                3785,            0.025187,            0.020809,            0.005395,             0.87352,             0.92308,             0.96949,             0.84213,            0.021439,            0.021036,           0.0041251,           0.0062538,           0.0062538,           0.0062538
                3786,            0.024572,            0.026346,           0.0060436,             0.87352,             0.92308,             0.96949,             0.84213,            0.021439,            0.021036,           0.0041251,           0.0062528,           0.0062528,           0.0062528
